Output,Accuracy
"['Citynight_095.jpg', 'Feasts_020.jpg', 'Planet_171.jpg', 'Indoor_124.jpg', 'Planet_109.jpg', 'Basketball_184.jpg', 'Owls_012.jpg', 'Billiardsball_195.jpg', 'Owls_025.jpg', 'SubSea_190.jpg', 'Stalactite_105.jpg']",0.0
"['Citynight_096.jpg', 'Planet_115.jpg', 'Planet_162.jpg', 'SubSea_193.jpg', 'Owls_162.jpg', 'Plane_123.jpg', 'Plane_027.jpg', 'Citynight_117.jpg', 'Feasts_122.jpg', 'Citynight_166.jpg', 'Sunset_041.jpg']",0.2
"['Citynight_097.jpg', 'Citynight_147.jpg', 'Citynight_124.jpg', 'Planet_049.jpg', 'Planet_147.jpg', 'Owls_140.jpg', 'Planet_127.jpg', 'Citynight_198.jpg', 'Model_002.jpg', 'Planet_050.jpg', 'Owls_073.jpg']",0.3
"['Citynight_098.jpg', 'Doors_178.jpg', 'Owls_068.jpg', 'Owls_011.jpg', 'ClassicalPainting_002.jpg', 'Owls_010.jpg', 'ClassicalPainting_145.jpg', 'Model_042.jpg', 'DeerAntelope_045.jpg', 'Owls_104.jpg', 'Owls_008.jpg']",0.0
"['Citynight_099.jpg', 'Feasts_170.jpg', 'Sunset_137.jpg', 'Citynight_087.jpg', 'Sunset_151.jpg', 'Desert_080.jpg', 'Pumpkin_009.jpg', 'Pumpkin_196.jpg', 'Owls_090.jpg', 'SubSea_140.jpg', 'Flower_005.jpg']",0.1
"['Citynight_100.jpg', 'Sculpt_153.jpg', 'Citynight_004.jpg', 'Planet_168.jpg', 'SubSea_166.jpg', 'Citynight_001.jpg', 'Stalactite_153.jpg', 'Waterfall_070.jpg', 'Citynight_064.jpg', 'Citynight_114.jpg', 'Waterfall_077.jpg']",0.4
"['Citynight_101.jpg', 'Castle_124.jpg', 'ClassicalPainting_013.jpg', 'Citynight_011.jpg', 'Citynight_049.jpg', 'Citynight_079.jpg', 'Baseball_028.jpg', 'ClassicalPainting_067.jpg', 'Feasts_171.jpg', 'F1_052.jpg', 'Desert_047.jpg']",0.3
"['Citynight_102.jpg', 'Citynight_141.jpg', 'Citynight_113.jpg', 'Grass_005.jpg', 'DeerAntelope_036.jpg', 'Tiger_081.jpg', 'Owls_143.jpg', 'Masks_099.jpg', 'Grass_154.jpg', 'SubSea_054.jpg', 'Grass_043.jpg']",0.2
"['Citynight_103.jpg', 'Owls_025.jpg', 'Sunset_138.jpg', 'Citynight_010.jpg', 'Citynight_180.jpg', 'Car_025.jpg', 'Citynight_145.jpg', 'Waterfall_105.jpg', 'Billiardsball_195.jpg', 'Owls_085.jpg', 'Citynight_094.jpg']",0.4
"['Citynight_104.jpg', 'Planet_012.jpg', 'Stalactite_089.jpg', 'Citynight_198.jpg', 'Planet_119.jpg', 'Masks_166.jpg', 'Car_152.jpg', 'Feasts_089.jpg', 'Planet_050.jpg', 'Citynight_147.jpg', 'Citynight_029.jpg']",0.3
"['Citynight_105.jpg', 'Beach_128.jpg', 'Citynight_164.jpg', 'Sky_071.jpg', 'Waterfall_155.jpg', 'SubSea_037.jpg', 'Archit_134.jpg', 'Sunset_099.jpg', 'Flower_008.jpg', 'Dog_061.jpg', 'Citynight_044.jpg']",0.2
"['Citynight_106.jpg', 'Sunset_105.jpg', 'Sunset_134.jpg', 'ClassicalPainting_023.jpg', 'Feasts_088.jpg', 'Flower_117.jpg', 'Pumpkin_156.jpg', 'Planet_182.jpg', 'Doors_183.jpg', 'Group_163.jpg', 'ClassicalPainting_077.jpg']",0.0
"['Citynight_107.jpg', 'Flower_076.jpg', 'BWimage_134.jpg', 'Owls_175.jpg', 'Sculpt_118.jpg', 'Lion_172.jpg', 'Sculpt_064.jpg', 'Model_019.jpg', 'Sculpt_137.jpg', 'Indoor_117.jpg', 'Lion_155.jpg']",0.0
"['Citynight_108.jpg', 'Lion_126.jpg', 'Satelliteimage_059.jpg', 'Owls_028.jpg', 'Lion_157.jpg', 'Lion_122.jpg', 'Owls_040.jpg', 'Satelliteimage_195.jpg', 'Satelliteimage_020.jpg', 'Flower_138.jpg', 'Planet_017.jpg']",0.0
"['Citynight_109.jpg', 'Bus_148.jpg', 'Feasts_055.jpg', 'Feasts_090.jpg', 'Tiger_153.jpg', 'Citynight_005.jpg', 'Masks_034.jpg', 'Citynight_050.jpg', 'Tiger_070.jpg', 'Penguin_040.jpg', 'Basketball_188.jpg']",0.2
"['Citynight_110.jpg', 'Pumpkin_053.jpg', 'Indoor_151.jpg', 'Citynight_138.jpg', 'Sculpt_071.jpg', 'Feasts_038.jpg', 'Doors_146.jpg', 'Stalactite_094.jpg', 'Indoor_122.jpg', 'Indoor_012.jpg', 'Desert_091.jpg']",0.1
"['Citynight_111.jpg', 'Indoor_164.jpg', 'Sunset_138.jpg', 'Citynight_026.jpg', 'Desert_081.jpg', 'Surfs_058.jpg', 'Owls_085.jpg', 'Surfs_023.jpg', 'Owls_025.jpg', 'Owls_032.jpg', 'Stalactite_135.jpg']",0.1
"['Citynight_112.jpg', 'Sunflower_072.jpg', 'Citynight_071.jpg', 'Desert_038.jpg', 'Sculpt_010.jpg', 'Archit_093.jpg', 'Penguin_193.jpg', 'Sculpt_110.jpg', 'Elephant_065.jpg', 'Elephant_002.jpg', 'Archit_160.jpg']",0.1
"['Citynight_113.jpg', 'Citynight_102.jpg', 'Masks_099.jpg', 'Citynight_125.jpg', 'Indoor_107.jpg', 'Citynight_116.jpg', 'ClassicalPainting_196.jpg', 'Citynight_109.jpg', 'Lion_128.jpg', 'Grass_200.jpg', 'Citynight_154.jpg']",0.5
"['Citynight_114.jpg', 'Owls_037.jpg', 'Citynight_004.jpg', 'Owls_195.jpg', 'Surfs_059.jpg', 'Sculpt_153.jpg', 'Satelliteimage_020.jpg', 'Flower_083.jpg', 'Waterfall_169.jpg', 'Flower_063.jpg', 'Flower_192.jpg']",0.1
"['Citynight_115.jpg', 'Feasts_049.jpg', 'Pumpkin_067.jpg', 'ClassicalPainting_119.jpg', 'Citynight_079.jpg', 'Citynight_145.jpg', 'Billiardsball_196.jpg', 'Citynight_049.jpg', 'ClassicalPainting_123.jpg', 'Tiger_138.jpg', 'ClassicalPainting_088.jpg']",0.3
"['Citynight_116.jpg', 'Citynight_125.jpg', 'Sculpt_058.jpg', 'Citynight_113.jpg', 'ClassicalPainting_090.jpg', 'ClassicalPainting_107.jpg', 'Car_165.jpg', 'Stalactite_106.jpg', 'Owls_143.jpg', 'Castle_061.jpg', 'Citynight_046.jpg']",0.3
"['Citynight_117.jpg', 'Sunset_041.jpg', 'SubSea_121.jpg', 'Car_162.jpg', 'Plane_123.jpg', 'Plane_027.jpg', 'Sunflower_199.jpg', 'Citynight_040.jpg', 'Citynight_096.jpg', 'Billiardsball_193.jpg', 'Sunset_076.jpg']",0.2
"['Citynight_118.jpg', 'Planet_168.jpg', 'Sunset_140.jpg', 'Sculpt_153.jpg', 'Citynight_100.jpg', 'Waterfall_070.jpg', 'Citynight_091.jpg', 'SubSea_166.jpg', 'Citynight_004.jpg', 'Waterfall_077.jpg', 'Citynight_064.jpg']",0.4
"['Citynight_119.jpg', 'SubSea_151.jpg', 'Penguin_081.jpg', 'Baseball_126.jpg', 'Sunset_176.jpg', 'Sky_118.jpg', 'Sky_040.jpg', 'Plane_157.jpg', 'Plane_057.jpg', 'Sky_048.jpg', 'Penguin_064.jpg']",0.0
"['Citynight_120.jpg', 'Citynight_011.jpg', 'Grass_094.jpg', 'Feasts_171.jpg', 'Citynight_178.jpg', 'Citynight_010.jpg', 'Citynight_053.jpg', 'Citynight_013.jpg', 'Citynight_016.jpg', 'Baseball_028.jpg', 'Waterfall_154.jpg']",0.6
"['Citynight_121.jpg', 'Stalactite_095.jpg', 'Stalactite_041.jpg', 'Indoor_114.jpg', 'Castle_038.jpg', 'Pumpkin_124.jpg', 'Indoor_121.jpg', 'Indoor_112.jpg', 'Pumpkin_127.jpg', 'ClassicalPainting_100.jpg', 'Stalactite_099.jpg']",0.0
"['Citynight_122.jpg', 'Group_150.jpg', 'Bus_095.jpg', 'Model_116.jpg', 'Archit_175.jpg', 'Citynight_019.jpg', 'Group_061.jpg', 'Group_070.jpg', 'Group_077.jpg', 'SubSea_032.jpg', 'Group_127.jpg']",0.1
"['Citynight_123.jpg', 'Lion_145.jpg', 'Dog_130.jpg', 'Basketball_180.jpg', 'Group_135.jpg', 'Citynight_062.jpg', 'Citynight_170.jpg', 'Citynight_013.jpg', 'Feasts_013.jpg', 'Tiger_104.jpg', 'Archit_179.jpg']",0.3
"['Citynight_124.jpg', 'Owls_073.jpg', 'Citynight_097.jpg', 'Citynight_029.jpg', 'BWimage_063.jpg', 'Owls_151.jpg', 'Citynight_198.jpg', 'Citynight_166.jpg', 'Sunset_161.jpg', 'Citynight_147.jpg', 'Citynight_104.jpg']",0.6
"['Citynight_125.jpg', 'Citynight_116.jpg', 'ClassicalPainting_030.jpg', 'Sculpt_058.jpg', 'ClassicalPainting_117.jpg', 'ClassicalPainting_196.jpg', 'Masks_099.jpg', 'Grass_086.jpg', 'ClassicalPainting_089.jpg', 'ClassicalPainting_129.jpg', 'Stalactite_106.jpg']",0.1
"['Citynight_126.jpg', 'Citynight_192.jpg', 'Car_114.jpg', 'Sunset_043.jpg', 'Citynight_002.jpg', 'Surfs_053.jpg', 'Citynight_153.jpg', 'Sunset_200.jpg', 'Owls_123.jpg', 'Owls_185.jpg', 'Planet_146.jpg']",0.3
"['Citynight_127.jpg', 'Stalactite_012.jpg', 'Owls_068.jpg', 'Owls_070.jpg', 'Model_179.jpg', 'Stalactite_077.jpg', 'Masks_061.jpg', 'Citynight_067.jpg', 'Elephant_017.jpg', 'Waterfall_054.jpg', 'Citynight_037.jpg']",0.2
"['Citynight_128.jpg', 'Masks_062.jpg', 'BWimage_116.jpg', 'Satelliteimage_028.jpg', 'Volleyball_137.jpg', 'Tiger_162.jpg', 'Stalactite_047.jpg', 'Flower_152.jpg', 'Dog_006.jpg', 'Planet_014.jpg', 'SubSea_147.jpg']",0.0
"['Citynight_129.jpg', 'Model_161.jpg', 'Indoor_152.jpg', 'Feasts_084.jpg', 'Stalactite_180.jpg', 'Group_128.jpg', 'Archit_190.jpg', 'Indoor_122.jpg', 'Indoor_146.jpg', 'Stalactite_094.jpg', 'Citynight_023.jpg']",0.1
"['Citynight_130.jpg', 'Flower_101.jpg', 'DeerAntelope_005.jpg', 'Soccer_159.jpg', 'Citynight_152.jpg', 'DeerAntelope_057.jpg', 'Owls_097.jpg', 'Dog_074.jpg', 'Owls_118.jpg', 'SubSea_177.jpg', 'Soccer_198.jpg']",0.1
"['Citynight_131.jpg', 'Indoor_121.jpg', 'Indoor_007.jpg', 'ClassicalPainting_183.jpg', 'ClassicalPainting_166.jpg', 'Indoor_024.jpg', 'Indoor_070.jpg', 'Indoor_185.jpg', 'Stalactite_073.jpg', 'Stalactite_065.jpg', 'Indoor_002.jpg']",0.0
"['Citynight_132.jpg', 'Stalactite_035.jpg', 'Sculpt_183.jpg', 'Group_002.jpg', 'Feasts_051.jpg', 'Waterfall_094.jpg', 'DeerAntelope_042.jpg', 'Pumpkin_044.jpg', 'Penguin_123.jpg', 'ClassicalPainting_003.jpg', 'Stalactite_008.jpg']",0.0
"['Citynight_133.jpg', 'Grass_063.jpg', 'Elephant_167.jpg', 'Plane_039.jpg', 'Model_107.jpg', 'Mountain_084.jpg', 'F1_118.jpg', 'Waterfall_177.jpg', 'F1_147.jpg', 'RacingMotor_183.jpg', 'Ship_001.jpg']",0.0
"['Citynight_134.jpg', 'Owls_074.jpg', 'Planet_168.jpg', 'Citynight_088.jpg', 'Owls_099.jpg', 'Satelliteimage_022.jpg', 'Citynight_091.jpg', 'Owls_110.jpg', 'Dog_007.jpg', 'Feasts_121.jpg', 'DeerAntelope_055.jpg']",0.2
"['Citynight_135.jpg', 'Citynight_183.jpg', 'Citynight_041.jpg', 'Citynight_165.jpg', 'Basketball_180.jpg', 'Sculpt_146.jpg', 'Model_177.jpg', 'Masks_120.jpg', 'Sculpt_170.jpg', 'Owls_065.jpg', 'Masks_089.jpg']",0.3
"['Citynight_136.jpg', 'Masks_087.jpg', 'Masks_063.jpg', 'Dog_058.jpg', 'DeerAntelope_077.jpg', 'Pumpkin_053.jpg', 'Desert_091.jpg', 'Model_199.jpg', 'Billiardsball_001.jpg', 'Flower_046.jpg', 'Sculpt_071.jpg']",0.0
"['Citynight_137.jpg', 'Feasts_136.jpg', 'Feasts_004.jpg', 'Tiger_153.jpg', 'Feasts_058.jpg', 'Bus_148.jpg', 'Feasts_055.jpg', 'Sunset_173.jpg', 'Feasts_195.jpg', 'Grass_121.jpg', 'Masks_068.jpg']",0.0
"['Citynight_138.jpg', 'Citynight_110.jpg', 'Stalactite_189.jpg', 'Citynight_023.jpg', 'Feasts_038.jpg', 'Doors_112.jpg', 'Doors_146.jpg', 'Grass_165.jpg', 'Indoor_112.jpg', 'Sculpt_191.jpg', 'Tiger_088.jpg']",0.2
"['Citynight_139.jpg', 'ClassicalPainting_071.jpg', 'Sunset_113.jpg', 'ClassicalPainting_079.jpg', 'Dog_050.jpg', 'Sunset_065.jpg', 'ClassicalPainting_105.jpg', 'DeerAntelope_073.jpg', 'Grass_036.jpg', 'ClassicalPainting_162.jpg', 'Beach_004.jpg']",0.0
"['Citynight_140.jpg', 'Eagle_048.jpg', 'Tiger_082.jpg', 'Eagle_086.jpg', 'ClassicalPainting_129.jpg', 'Feasts_051.jpg', 'Feasts_014.jpg', 'Tiger_112.jpg', 'Citynight_079.jpg', 'Owls_088.jpg', 'F1_052.jpg']",0.1
"['Citynight_141.jpg', 'Citynight_102.jpg', 'Lion_159.jpg', 'DeerAntelope_036.jpg', 'DeerAntelope_027.jpg', 'Grass_154.jpg', 'Citynight_178.jpg', 'Beach_011.jpg', 'SubSea_054.jpg', 'Masks_099.jpg', 'Grass_005.jpg']",0.2
"['Citynight_142.jpg', 'Mountain_029.jpg', 'Feasts_115.jpg', 'Sculpt_058.jpg', 'Feasts_005.jpg', 'Tiger_122.jpg', 'Grass_167.jpg', 'Waterfall_069.jpg', 'Masks_076.jpg', 'Feasts_058.jpg', 'Penguin_122.jpg']",0.0
"['Citynight_143.jpg', 'Indoor_105.jpg', 'Citynight_076.jpg', 'Owls_164.jpg', 'Sunset_026.jpg', 'Citynight_028.jpg', 'ClassicalPainting_117.jpg', 'DeerAntelope_019.jpg', 'Mountain_067.jpg', 'Mountain_021.jpg', 'Citynight_178.jpg']",0.3
"['Citynight_144.jpg', 'Tiger_095.jpg', 'Waterfall_059.jpg', 'Citynight_175.jpg', 'Citynight_019.jpg', 'Waterfall_029.jpg', 'Sculpt_083.jpg', 'Bus_152.jpg', 'Waterfall_117.jpg', 'Archit_093.jpg', 'Group_150.jpg']",0.2
"['Citynight_145.jpg', 'Citynight_049.jpg', 'Masks_072.jpg', 'Citynight_010.jpg', 'Surfs_150.jpg', 'Citynight_196.jpg', 'Feasts_171.jpg', 'Owls_025.jpg', 'Billiardsball_195.jpg', 'Basketball_174.jpg', 'Sunset_154.jpg']",0.3
"['Citynight_146.jpg', 'Basketball_066.jpg', 'Baseball_116.jpg', 'Baseball_085.jpg', 'Cartoon_136.jpg', 'Cartoon_195.jpg', 'Volleyball_051.jpg', 'Dog_038.jpg', 'Cartoon_184.jpg', 'Citynight_093.jpg', 'Penguin_108.jpg']",0.1
"['Citynight_147.jpg', 'Planet_050.jpg', 'Owls_140.jpg', 'Planet_127.jpg', 'Citynight_198.jpg', 'Citynight_097.jpg', 'Owls_022.jpg', 'Owls_017.jpg', 'Masks_166.jpg', 'SubSea_171.jpg', 'Planet_049.jpg']",0.2
"['Citynight_148.jpg', 'Beach_130.jpg', 'Satelliteimage_053.jpg', 'Car_173.jpg', 'Cropcycle_146.jpg', 'Beach_147.jpg', 'Beach_150.jpg', 'Beach_183.jpg', 'DeerAntelope_019.jpg', 'Desert_149.jpg', 'Tiger_109.jpg']",0.0
"['Citynight_149.jpg', 'Feasts_067.jpg', 'Tiger_116.jpg', 'Group_129.jpg', 'Indoor_153.jpg', 'Soccer_155.jpg', 'Volleyball_155.jpg', 'Basketball_178.jpg', 'Indoor_141.jpg', 'ClassicalPainting_068.jpg', 'Tiger_045.jpg']",0.0
"['Citynight_150.jpg', 'Waterfall_043.jpg', 'Masks_003.jpg', 'Group_178.jpg', 'Feasts_067.jpg', 'Desert_102.jpg', 'Sculpt_162.jpg', 'Indoor_122.jpg', 'Indoor_056.jpg', 'Sculpt_147.jpg', 'Bus_084.jpg']",0.0
"['Citynight_151.jpg', 'Bus_013.jpg', 'Sculpt_099.jpg', 'Mountain_012.jpg', 'Citynight_176.jpg', 'Castle_021.jpg', 'Indoor_106.jpg', 'Archit_035.jpg', 'Castle_027.jpg', 'Beach_076.jpg', 'Beach_113.jpg']",0.1
"['Citynight_152.jpg', 'Owls_040.jpg', 'Satelliteimage_059.jpg', 'Lion_157.jpg', 'DeerAntelope_005.jpg', 'Billiardsball_160.jpg', 'Flower_007.jpg', 'Lion_126.jpg', 'Lion_122.jpg', 'Pumpkin_169.jpg', 'Dog_074.jpg']",0.0
"['Citynight_153.jpg', 'Citynight_126.jpg', 'Planet_146.jpg', 'Citynight_192.jpg', 'Car_114.jpg', 'Sunset_085.jpg', 'Surfs_053.jpg', 'Owls_185.jpg', 'Citynight_002.jpg', 'Sunset_043.jpg', 'Citynight_189.jpg']",0.4
"['Citynight_154.jpg', 'Surfs_088.jpg', 'Pumpkin_063.jpg', 'Feasts_070.jpg', 'Masks_073.jpg', 'Waterfall_140.jpg', 'Soccer_158.jpg', 'Stalactite_098.jpg', 'Pumpkin_072.jpg', 'Feasts_094.jpg', 'Feasts_023.jpg']",0.0
"['Citynight_155.jpg', 'Indoor_141.jpg', 'DeerAntelope_019.jpg', 'Desert_134.jpg', 'Beach_011.jpg', 'DeerAntelope_036.jpg', 'Castle_020.jpg', 'Feasts_068.jpg', 'SubSea_029.jpg', 'Feasts_059.jpg', 'Pumpkin_178.jpg']",0.0
"['Citynight_156.jpg', 'Baseball_002.jpg', 'Surfs_180.jpg', 'Sunset_125.jpg', 'Beach_146.jpg', 'Penguin_164.jpg', 'Desert_035.jpg', 'Desert_193.jpg', 'Beach_001.jpg', 'Desert_059.jpg', 'Surfs_100.jpg']",0.0
"['Citynight_157.jpg', 'Surfs_094.jpg', 'Surfs_072.jpg', 'Beach_001.jpg', 'Desert_035.jpg', 'Plane_109.jpg', 'Ship_192.jpg', 'Beach_038.jpg', 'Archit_137.jpg', 'Indoor_079.jpg', 'Desert_010.jpg']",0.0
"['Citynight_158.jpg', 'Owls_064.jpg', 'Eagle_156.jpg', 'Sunset_085.jpg', 'Citynight_077.jpg', 'Eagle_021.jpg', 'Flower_002.jpg', 'Sky_154.jpg', 'Sunset_022.jpg', 'Flower_003.jpg', 'Planet_151.jpg']",0.1
"['Citynight_159.jpg', 'Feasts_096.jpg', 'Flower_047.jpg', 'ClassicalPainting_082.jpg', 'Mountain_053.jpg', 'Grass_148.jpg', 'Beach_022.jpg', 'Ship_065.jpg', 'Car_175.jpg', 'Pumpkin_083.jpg', 'Citynight_074.jpg']",0.1
"['Citynight_160.jpg', 'Feasts_111.jpg', 'Citynight_014.jpg', 'Citynight_102.jpg', 'Citynight_013.jpg', 'Citynight_070.jpg', 'Bus_121.jpg', 'Grass_095.jpg', 'Car_166.jpg', 'Tiger_081.jpg', 'Pumpkin_106.jpg']",0.4
"['Citynight_161.jpg', 'Grass_018.jpg', 'Sculpt_013.jpg', 'Mountain_161.jpg', 'Grass_057.jpg', 'Mountain_141.jpg', 'Beach_011.jpg', 'Satelliteimage_197.jpg', 'Citynight_028.jpg', 'Citynight_043.jpg', 'Ship_182.jpg']",0.2
"['Citynight_162.jpg', 'Stalactite_114.jpg', 'Masks_088.jpg', 'ClassicalPainting_120.jpg', 'ClassicalPainting_128.jpg', 'ClassicalPainting_098.jpg', 'Grass_187.jpg', 'Owls_133.jpg', 'Pumpkin_165.jpg', 'Pumpkin_003.jpg', 'ClassicalPainting_104.jpg']",0.0
"['Citynight_163.jpg', 'Citynight_011.jpg', 'Indoor_104.jpg', 'Citynight_049.jpg', 'Masks_089.jpg', 'Feasts_053.jpg', 'ClassicalPainting_123.jpg', 'Soccer_156.jpg', 'Citynight_079.jpg', 'Feasts_051.jpg', 'DeerAntelope_197.jpg']",0.3
"['Citynight_164.jpg', 'Citynight_105.jpg', 'Citynight_074.jpg', 'Sunset_157.jpg', 'Ship_191.jpg', 'Surfs_191.jpg', 'Elephant_118.jpg', 'Sunset_184.jpg', 'Sunset_172.jpg', 'Desert_152.jpg', 'Waterfall_155.jpg']",0.2
"['Citynight_165.jpg', 'Sculpt_023.jpg', 'Basketball_180.jpg', 'Feasts_141.jpg', 'Citynight_135.jpg', 'Pumpkin_068.jpg', 'Citynight_183.jpg', 'Tiger_087.jpg', 'Citynight_041.jpg', 'Indoor_071.jpg', 'Sculpt_146.jpg']",0.3
"['Citynight_166.jpg', 'Feasts_122.jpg', 'Plane_123.jpg', 'Sunset_041.jpg', 'Owls_151.jpg', 'Owls_162.jpg', 'Planet_162.jpg', 'Citynight_029.jpg', 'Citynight_198.jpg', 'Citynight_124.jpg', 'Sunset_161.jpg']",0.3
"['Citynight_167.jpg', 'Bus_072.jpg', 'Feasts_066.jpg', 'Feasts_157.jpg', 'Feasts_009.jpg', 'Masks_104.jpg', 'Sculpt_033.jpg', 'Masks_003.jpg', 'Elephant_002.jpg', 'Grass_127.jpg', 'Masks_191.jpg']",0.0
"['Citynight_168.jpg', 'Masks_200.jpg', 'Dog_125.jpg', 'DeerAntelope_059.jpg', 'Stalactite_115.jpg', 'Lion_160.jpg', 'Eagle_048.jpg', 'Flower_045.jpg', 'Pumpkin_116.jpg', 'Pumpkin_044.jpg', 'Feasts_014.jpg']",0.0
"['Citynight_169.jpg', 'Surfs_011.jpg', 'Planet_151.jpg', 'Citynight_025.jpg', 'Citynight_189.jpg', 'Citynight_066.jpg', 'Sunset_089.jpg', 'Planet_082.jpg', 'Citynight_077.jpg', 'Owls_197.jpg', 'Planet_079.jpg']",0.4
"['Citynight_170.jpg', 'Masks_086.jpg', 'SubSea_176.jpg', 'Owls_117.jpg', 'Tiger_104.jpg', 'Basketball_180.jpg', 'Owls_108.jpg', 'Lion_145.jpg', 'Mountain_067.jpg', 'Indoor_071.jpg', 'Dog_130.jpg']",0.0
"['Citynight_171.jpg', 'Masks_068.jpg', 'Masks_034.jpg', 'Feasts_090.jpg', 'Feasts_191.jpg', 'Feasts_163.jpg', 'Feasts_055.jpg', 'Feasts_004.jpg', 'Feasts_136.jpg', 'Feasts_062.jpg', 'Group_085.jpg']",0.0
"['Citynight_172.jpg', 'Sky_021.jpg', 'Citynight_003.jpg', 'Citynight_199.jpg', 'Citynight_191.jpg', 'Citynight_040.jpg', 'Masks_134.jpg', 'Masks_188.jpg', 'Citynight_007.jpg', 'Plane_157.jpg', 'Billiardsball_192.jpg']",0.5
"['Citynight_173.jpg', 'Citynight_029.jpg', 'Planet_124.jpg', 'Sunset_164.jpg', 'Citynight_166.jpg', 'Car_162.jpg', 'Citynight_104.jpg', 'Owls_151.jpg', 'Billiardsball_193.jpg', 'Owls_026.jpg', 'Citynight_198.jpg']",0.4
"['Citynight_174.jpg', 'Masks_089.jpg', 'Citynight_163.jpg', 'Indoor_104.jpg', 'Archit_132.jpg', 'Masks_038.jpg', 'Citynight_049.jpg', 'Feasts_051.jpg', 'ClassicalPainting_013.jpg', 'Masks_059.jpg', 'Pumpkin_106.jpg']",0.2
"['Citynight_175.jpg', 'Stalactite_031.jpg', 'Indoor_161.jpg', 'Volleyball_164.jpg', 'Waterfall_059.jpg', 'Waterfall_029.jpg', 'Group_065.jpg', 'Group_150.jpg', 'Citynight_019.jpg', 'Citynight_144.jpg', 'Sculpt_147.jpg']",0.2
"['Citynight_176.jpg', 'Citynight_151.jpg', 'Doors_091.jpg', 'Archit_109.jpg', 'SubSea_064.jpg', 'SubSea_099.jpg', 'Waterfall_035.jpg', 'Mountain_044.jpg', 'Sculpt_099.jpg', 'SubSea_087.jpg', 'Dog_193.jpg']",0.1
"['Citynight_177.jpg', 'Desert_057.jpg', 'Eagle_196.jpg', 'Citynight_187.jpg', 'Plane_193.jpg', 'Plane_145.jpg', 'Plane_171.jpg', 'Citynight_194.jpg', 'Sunset_016.jpg', 'RacingMotor_192.jpg', 'Plane_165.jpg']",0.2
"['Citynight_178.jpg', 'Citynight_013.jpg', 'Beach_084.jpg', 'Citynight_011.jpg', 'SubSea_176.jpg', 'Waterfall_154.jpg', 'Ship_064.jpg', 'Mountain_067.jpg', 'Beach_152.jpg', 'DeerAntelope_036.jpg', 'Satelliteimage_192.jpg']",0.2
"['Citynight_179.jpg', 'Grass_168.jpg', 'Feasts_079.jpg', 'Beach_093.jpg', 'Volleyball_155.jpg', 'Indoor_154.jpg', 'Waterfall_115.jpg', 'Elephant_143.jpg', 'Indoor_153.jpg', 'Indoor_141.jpg', 'Grass_108.jpg']",0.0
"['Citynight_180.jpg', 'Citynight_053.jpg', 'Citynight_094.jpg', 'Citynight_103.jpg', 'Citynight_010.jpg', 'Car_025.jpg', 'Satelliteimage_161.jpg', 'Citynight_016.jpg', 'Citynight_145.jpg', 'Citynight_014.jpg', 'Citynight_188.jpg']",0.8
"['Citynight_181.jpg', 'Pumpkin_107.jpg', 'Stalactite_076.jpg', 'ClassicalPainting_100.jpg', 'Feasts_012.jpg', 'Sculpt_061.jpg', 'Mountain_173.jpg', 'Feasts_009.jpg', 'Castle_061.jpg', 'Tiger_161.jpg', 'Stalactite_075.jpg']",0.0
"['Citynight_182.jpg', 'Citynight_049.jpg', 'Billiardsball_195.jpg', 'Citynight_037.jpg', 'Indoor_124.jpg', 'Owls_025.jpg', 'Citynight_196.jpg', 'ClassicalPainting_033.jpg', 'Waterfall_054.jpg', 'Model_177.jpg', 'Citynight_022.jpg']",0.4
"['Citynight_183.jpg', 'Citynight_135.jpg', 'Citynight_041.jpg', 'Owls_065.jpg', 'Citynight_165.jpg', 'Citynight_063.jpg', 'Basketball_180.jpg', 'Model_164.jpg', 'Sculpt_146.jpg', 'Pumpkin_111.jpg', 'Citynight_123.jpg']",0.5
"['Citynight_184.jpg', 'Sculpt_022.jpg', 'Pumpkin_107.jpg', 'Stalactite_019.jpg', 'Indoor_123.jpg', 'Masks_082.jpg', 'Model_140.jpg', 'Indoor_064.jpg', 'Grass_156.jpg', 'Model_149.jpg', 'ClassicalPainting_110.jpg']",0.0
"['Citynight_185.jpg', 'Group_135.jpg', 'Citynight_160.jpg', 'Basketball_183.jpg', 'Feasts_111.jpg', 'Citynight_013.jpg', 'Grass_095.jpg', 'Citynight_063.jpg', 'Citynight_188.jpg', 'Tennis_028.jpg', 'Castle_130.jpg']",0.4
"['Citynight_186.jpg', 'Soccer_191.jpg', 'Sunset_050.jpg', 'Desert_011.jpg', 'Ship_127.jpg', 'SubSea_104.jpg', 'Plane_120.jpg', 'Sunset_007.jpg', 'Lion_123.jpg', 'Grass_073.jpg', 'Plane_132.jpg']",0.0
"['Citynight_187.jpg', 'Citynight_177.jpg', 'Desert_057.jpg', 'SubSea_011.jpg', 'Plane_165.jpg', 'Castle_200.jpg', 'Plane_171.jpg', 'Citynight_194.jpg', 'Billiardsball_082.jpg', 'Plane_154.jpg', 'Eagle_154.jpg']",0.2
"['Citynight_188.jpg', 'DeerAntelope_034.jpg', 'Archit_028.jpg', 'Castle_130.jpg', 'Citynight_013.jpg', 'Citynight_016.jpg', 'Lion_142.jpg', 'Basketball_183.jpg', 'Lion_145.jpg', 'Citynight_070.jpg', 'Satelliteimage_161.jpg']",0.3
